poison_quality,poison_roots,verify_rate,verify_policy,worker_p_accept_true,worker_p_accept_false,worker_D,worker_dprime,worker_auroc,planner_p_accept_true,planner_p_accept_false,planner_D,planner_dprime,planner_auroc,aggregation_gain,commit_rate,abstain_rate,mean_latency,rep,planner_D_baseline,planner_D_delta,commit_rate_baseline,commit_rate_delta
0.3,1,0.5,different,0.8049390121975605,0.23825234953009397,0.5666866626674665,1.5713317120832109,0.86471296,0.9530938123752495,0.1966067864271457,0.7564870259481038,2.529425440494786,0.903662,0.18980036328063732,0.958,0.042,5.007,0,0.936127744510978,-0.17964071856287422,0.964,-0.006000000000000005
0.3,10,0.5,independent,0.8003399320135973,0.19866026794641073,0.6016796640671866,1.689252385413293,0.87870244,0.969061876247505,0.000998003992015968,0.968063872255489,4.958007139408717,0.999244,0.3663842081883023,0.979,0.021,5.007,0,0.968063872255489,0.0,0.979,0.0
0.3,5,0.5,independent,0.8003399320135973,0.20225954809038194,0.5980803839232154,1.6764135854159554,0.87869924,0.969061876247505,0.010978043912175649,0.9580838323353293,4.158308173022534,0.998164,0.36000344841211396,0.971,0.029,5.007,0,0.968063872255489,-0.009980039920159611,0.979,-0.008000000000000007
0.3,2,0.5,independent,0.8003399320135973,0.20405918816236754,0.5962807438512298,1.6700454774738454,0.87457792,0.969061876247505,0.05289421157684631,0.9161676646706587,3.4845979130082547,0.989444,0.31988692081942893,0.958,0.042,5.007,0,0.968063872255489,-0.05189620758483027,0.979,-0.02100000000000002
0.3,1,0.5,independent,0.8003399320135973,0.20785842831433712,0.5924815036992602,1.6567105517447,0.87779672,0.969061876247505,0.11277445109780439,0.8562874251497006,3.079086087626785,0.958054,0.26380592145044035,0.954,0.046,5.007,0,0.968063872255489,-0.11177644710578838,0.979,-0.025000000000000022
0.3,10,1.0,same,0.7843431313737252,0.22745450909818035,0.5568886222755449,1.5342016041543205,0.861052,0.9590818363273453,0.014970059880239521,0.9441117764471059,3.9110108881462917,0.996906,0.38722315417156095,0.957,0.043,10.0,0,0.9441117764471059,0.0,0.957,0.0
0.3,5,1.0,same,0.7843431313737252,0.22505498900219956,0.5592881423715257,1.5421772459374037,0.86254256,0.9590818363273453,0.03493013972055888,0.9241516966067864,3.5529447577156255,0.992834,0.36486355423526073,0.954,0.046,10.0,0,0.9441117764471059,-0.019960079840319445,0.957,-0.0030000000000000027
0.3,2,1.0,same,0.7843431313737252,0.23825234953009397,0.5460907818436312,1.4988810874118466,0.85556868,0.9590818363273453,0.0968063872255489,0.8622754491017964,3.0400947945771017,0.965024,0.3161846672581652,0.912,0.088,10.0,0,0.9441117764471059,-0.08183632734530943,0.957,-0.04499999999999993
0.3,1,1.0,same,0.7843431313737252,0.22985402919416117,0.554489102179564,1.5262732152386134,0.85963136,0.9590818363273453,0.19461077844311378,0.7644710578842315,2.601159171688709,0.883054,0.2099819557046675,0.965,0.035,10.0,0,0.9441117764471059,-0.17964071856287434,0.957,0.008000000000000007
0.3,10,1.0,different,0.8425314937012598,0.16126774645070985,0.68126374725055,1.9941775284818295,0.91936344,0.9650698602794411,0.012974051896207584,0.9520958083832335,4.039803100956703,0.997894,0.27083206113268354,0.975,0.025,10.0,0,0.9520958083832335,0.0,0.975,0.0
0.3,5,1.0,different,0.8425314937012598,0.15506898620275944,0.6874625074985004,2.0198491633039266,0.91950752,0.9650698602794411,0.022954091816367265,0.9421157684630738,3.809052043663973,0.995376,0.2546532609645734,0.975,0.025,10.0,0,0.9520958083832335,-0.009980039920159722,0.975,0.0
0.3,2,1.0,different,0.8425314937012598,0.1980603879224155,0.6444711057788443,1.8534862906662017,0.90361104,0.9650698602794411,0.11676646706586827,0.8483033932135728,3.0041229090581187,0.966918,0.2038322874347286,0.961,0.039,10.0,0,0.9520958083832335,-0.10379241516966065,0.975,-0.014000000000000012
0.3,1,1.0,different,0.8425314937012598,0.22985402919416117,0.6126774645070986,1.7442442537733474,0.88646012,0.9650698602794411,0.19461077844311378,0.7704590818363273,2.6738454535571736,0.905864,0.15778161732922868,0.971,0.029,10.0,0,0.9520958083832335,-0.1816367265469062,0.975,-0.0040000000000000036
0.3,10,1.0,independent,0.8371325734853029,0.16366726654669067,0.6734653069386123,1.9622380214958624,0.9154548,0.9810379241516967,0.00499001996007984,0.9760479041916168,4.65219368589106,0.999612,0.3025825972530045,0.989,0.011,10.0,0,0.9760479041916168,0.0,0.989,0.0
0.3,5,1.0,independent,0.8371325734853029,0.16686662667466506,0.6702659468106378,1.9493627073145703,0.91578556,0.9810379241516967,0.00499001996007984,0.9760479041916168,4.65219368589106,0.999476,0.305781957380979,0.983,0.017,10.0,0,0.9760479041916168,0.0,0.989,-0.006000000000000005
0.3,2,1.0,independent,0.8371325734853029,0.16726654669066188,0.669866026794641,1.947764545093331,0.91349576,0.9810379241516967,0.014970059880239521,0.9660678642714572,4.246555223426524,0.997962,0.29620183747681617,0.974,0.026,10.0,0,0.9760479041916168,-0.009980039920159611,0.989,-0.015000000000000013
0.3,1,1.0,independent,0.8371325734853029,0.16806638672265548,0.6690661867626474,1.944575592016096,0.91585128,0.9810379241516967,0.05688622754491018,0.9241516966067865,3.657135511371178,0.992436,0.25508550984413914,0.976,0.024,10.0,0,0.9760479041916168,-0.05189620758483027,0.989,-0.013000000000000012
0.6,10,0.0,same,0.6601679664067187,0.33943211357728453,0.3207358528294342,0.8269350737902408,0.72065288,0.7654690618762475,0.09281437125748503,0.6726546906187625,2.0476279015130796,0.928388,0.3519188377893283,0.864,0.136,0.0,0,0.6726546906187625,0.0,0.864,0.0
0.6,5,0.0,same,0.6601679664067187,0.34283143371325736,0.31733653269346135,0.8176694310659693,0.72162676,0.7654690618762475,0.11077844311377245,0.654690618762475,1.9464049971601383,0.909262,0.3373540860690137,0.854,0.146,0.0,0,0.6726546906187625,-0.017964071856287456,0.864,-0.010000000000000009
0.6,2,0.0,same,0.6601679664067187,0.35902819436112776,0.30113977204559095,0.7739791832315162,0.71079652,0.7654690618762475,0.1906187624750499,0.5748502994011976,1.599624674776466,0.843738,0.27371052735560664,0.828,0.172,0.0,0,0.6726546906187625,-0.0978043912175649,0.864,-0.03600000000000003
